WsWaIdx,DateHrGmt,DateHrLwt,FcastHr,Tsfc_F,Tdew_F,Twet_F,Rh_PCT,Psfc_MB,CldCov_PCT,Twc_F,Tapp_F,Spd_KTS,Dir_DEG,PcpPrevHr_IN,DnSol_WsqM,DiffHorz_WsqM,DirNormIr_WsqM,Spd_MPH
39899,2014-07-13-10,2014-07-13-04,0,71.6,69.7,70.2,94,990.2,96,71.6,76.2,12,280,0.00,0,0,0,14
39899,2014-07-13-11,2014-07-13-05,0,71.6,69.7,70.2,94,990.9,96,71.6,76.2,12,270,0.00,5,5,0,14
39899,2014-07-13-12,2014-07-13-06,0,71.6,66.1,67.8,83,991.9,49,71.6,76.1,11,280,0.00,96,83,76,13
39899,2014-07-13-13,2014-07-13-07,0,71.6,66.1,67.8,83,991.9,7,71.6,76.1,9,280,0.00,271,103,481,10
39899,2014-07-13-14,2014-07-13-08,0,71.6,66.1,67.8,83,991.6,6,71.6,76.1,10,250,0.00,457,108,669,12
39899,2014-07-13-15,2014-07-13-09,0,75.2,66.1,69.0,74,991.6,0,75.2,78.4,8,230,0.00,628,153,702,9
39899,2014-07-13-16,2014-07-13-10,0,78.8,66.2,69.8,65,991.6,0,78.8,81.5,5,260,0.00,776,201,717,6
39899,2014-07-13-17,2014-07-13-11,0,80.6,66.2,70.5,62,991.2,3,80.6,83.3,4,300,0.00,878,226,732,5
39899,2014-07-13-18,2014-07-13-12,0,84.2,60.9,68.2,45,990.9,0,84.2,85.1,2,290,0.00,938,254,731,2
39899,2014-07-13-19,2014-07-13-13,0,84.2,57.3,66.5,40,990.6,0,84.2,84.2,3,280,0.00,935,240,746,3
39899,2014-07-13-20,2014-07-13-14,0,84.2,60.9,68.2,45,990.2,0,84.2,85.1,3,280,0.00,883,213,759,3
39899,2014-07-13-21,2014-07-13-15,0,84.2,60.9,68.2,45,989.9,0,84.2,85.1,4,300,0.00,780,168,774,5
39899,2014-07-13-22,2014-07-13-16,0,84.2,62.6,69.2,48,989.6,0,84.2,85.7,5,250,0.00,634,117,782,6
39899,2014-07-13-23,2014-07-13-17,0,82.4,64.4,70.0,55,989.6,0,82.4,84.5,6,240,0.00,458,88,735,7
39899,2014-07-14-00,2014-07-13-18,0,80.6,64.4,69.4,58,989.6,0,80.6,82.7,7,240,0.00,270,113,477,8
39899,2014-07-14-01,2014-07-13-19,0,78.8,66.2,69.8,65,989.6,0,78.8,81.5,6,240,0.00,102,74,189,7
39899,2014-07-14-02,2014-07-13-20,0,77.0,64.4,68.2,65,990.2,0,77.0,79.5,8,250,0.00,0,0,0,9
39899,2014-07-14-03,2014-07-13-21,0,75.2,64.3,67.7,69,990.2,0,75.2,78.2,10,270,0.00,0,0,0,12
39899,2014-07-14-04,2014-07-13-22,0,75.2,64.3,67.7,69,990.2,0,75.2,78.2,9,270,0.00,0,0,0,10
39899,2014-07-14-05,2014-07-13-23,0,73.4,57.2,63.0,57,990.2,0,73.4,76.8,9,290,0.00,0,0,0,10
39899,2014-07-14-06,2014-07-14-00,0,71.6,57.1,62.2,60,990.2,0,71.6,76.2,8,300,0.00,0,0,0,9
39899,2014-07-14-07,2014-07-14-01,0,69.8,55.3,60.7,60,989.9,0,69.8,69.8,6,0,0.00,0,0,0,7
39899,2014-07-14-08,2014-07-14-02,0,68.0,55.3,60.1,64,989.9,0,68.0,68.0,6,0,0.00,0,0,0,7
39899,2014-07-14-09,2014-07-14-03,0,68.0,55.3,60.1,64,989.2,0,68.0,68.0,4,0,0.00,0,0,0,5
39899,2014-07-14-10,2014-07-14-04,0,68.0,55.3,60.1,64,988.9,0,67.8,67.8,12,0,0.00,0,0,0,14
39899,2014-07-14-11,2014-07-14-05,0,71.6,57.1,62.2,60,988.9,0,71.6,76.2,4,200,0.00,5,5,0,5
39899,2014-07-14-12,2014-07-14-06,0,71.6,58.9,63.2,64,988.9,0,71.6,76.2,4,200,0.00,97,78,114,5
39899,2014-07-14-13,2014-07-14-07,0,71.6,58.9,63.2,64,989.6,0,71.6,76.2,4,270,0.00,271,137,386,5
39899,2014-07-14-14,2014-07-14-08,0,73.4,60.7,65.1,65,988.9,4,73.4,76.9,4,160,0.00,455,111,662,5
39899,2014-07-14-15,2014-07-14-09,0,75.2,62.6,66.6,65,988.9,86,75.2,78.0,5,350,0.00,372,210,239,6
39899,2014-07-14-16,2014-07-14-10,0,75.2,64.3,67.7,69,988.2,50,75.2,78.2,4,0,0.00,643,331,389,5
39899,2014-07-14-17,2014-07-14-11,0,68.0,64.3,65.4,88,987.2,5,68.0,68.0,8,0,0.01,875,200,759,9
39899,2014-07-14-18,2014-07-14-12,0,75.2,66.1,69.0,74,986.9,5,75.2,78.4,11,360,0.01,913,264,696,13
39899,2014-07-14-19,2014-07-14-13,0,78.8,64.4,68.7,61,986.6,2,78.8,81.1,6,320,0.01,927,265,710,7
39899,2014-07-14-20,2014-07-14-14,0,78.8,57.2,64.8,48,986.6,3,78.8,79.7,8,320,0.01,871,231,726,9
39899,2014-07-14-21,2014-07-14-15,0,80.6,51.9,62.7,37,986.9,5,80.6,80.6,9,290,0.00,781,176,767,10
39899,2014-07-14-22,2014-07-14-16,0,78.8,48.3,60.4,34,986.6,3,78.8,78.8,12,310,0.01,633,134,756,14
39899,2014-07-14-23,2014-07-14-17,0,77.0,51.8,61.3,41,987.2,3,77.0,77.8,13,300,0.02,459,77,761,15
39899,2014-07-15-00,2014-07-14-18,0,73.4,51.8,60.2,47,987.9,3,73.4,76.3,15,300,0.01,273,123,460,17
39899,2014-07-15-01,2014-07-14-19,0,71.6,50.0,58.5,46,987.6,1,71.6,75.8,12,300,0.01,98,71,183,14
39899,2014-07-15-02,2014-07-14-20,0,69.8,51.8,58.9,53,988.2,95,69.8,69.8,14,290,0.04,0,0,0,16
39899,2014-07-15-03,2014-07-14-21,0,68.0,51.7,58.2,56,988.6,78,67.5,67.5,15,310,0.02,0,0,0,17
39899,2014-07-15-04,2014-07-14-22,0,66.2,51.7,57.6,60,988.9,34,65.1,65.1,15,310,0.01,0,0,0,17
39899,2014-07-15-05,2014-07-14-23,0,64.4,48.1,55.1,56,988.9,0,62.7,62.7,16,310,0.00,0,0,0,18
39899,2014-07-15-06,2014-07-15-00,0,62.6,49.9,55.1,63,988.9,0,60.4,60.4,15,300,0.00,0,0,0,17
39899,2014-07-15-07,2014-07-15-01,0,62.6,51.7,56.2,68,988.6,1,61.1,61.1,11,280,0.00,0,0,0,13
39899,2014-07-15-08,2014-07-15-02,0,60.8,51.7,55.4,72,988.6,1,58.6,58.6,13,280,0.00,0,0,0,15
39899,2014-07-15-09,2014-07-15-03,0,57.2,49.9,53.1,77,988.6,1,53.7,53.7,14,290,0.00,0,0,0,16
39899,2014-07-15-10,2014-07-15-04,0,57.2,49.9,53.1,77,989.2,5,53.4,53.4,15,290,0.00,0,0,0,17
39899,2014-07-15-11,2014-07-15-05,0,57.2,51.7,54.0,82,989.2,2,53.1,53.1,17,270,0.00,5,5,0,20
39899,2014-07-15-12,2014-07-15-06,0,59.0,51.7,54.8,77,989.9,38,55.2,55.2,19,270,0.00,79,44,216,22
39899,2014-07-15-13,2014-07-15-07,0,59.0,51.7,54.8,77,1012.1,89,55.8,55.8,15,270,0.00,153,122,91,17
39899,2014-07-15-14,2014-07-15-08,0,62.6,51.7,56.2,68,991.2,87,60.3,60.3,16,280,0.02,308,225,159,18
39899,2014-07-15-15,2014-07-15-09,0,62.6,51.7,56.2,68,991.2,100,60.5,60.5,15,290,0.00,325,279,67,17
39899,2014-07-15-16,2014-07-15-10,0,66.2,51.7,57.6,60,991.2,100,65.0,65.0,16,300,0.00,404,205,249,18
39899,2014-07-15-17,2014-07-15-11,0,66.2,49.9,56.6,56,991.2,99,64.9,64.9,17,310,0.00,490,380,124,20
39899,2014-07-15-18,2014-07-15-12,0,66.2,51.7,57.6,60,991.6,95,64.9,64.9,17,290,0.00,573,405,181,20
39899,2014-07-15-19,2014-07-15-13,0,68.0,51.7,58.2,56,991.2,100,67.7,67.7,13,280,0.00,692,493,214,15
39899,2014-07-15-20,2014-07-15-14,0,69.8,51.8,58.9,53,990.9,61,69.8,69.8,13,290,0.02,872,227,732,15
39899,2014-07-15-21,2014-07-15-15,0,69.8,51.8,58.9,53,990.9,69,69.8,69.8,12,270,0.00,764,186,733,14
39899,2014-07-15-22,2014-07-15-16,0,68.0,53.5,59.1,60,991.2,68,67.9,67.9,11,320,0.00,614,172,671,13
39899,2014-07-15-23,2014-07-15-17,0,66.2,53.5,58.5,64,991.2,74,65.7,65.7,11,310,0.02,437,109,656,13
39899,2014-07-16-00,2014-07-15-18,0,60.8,55.3,57.4,82,991.9,74,58.9,58.9,11,300,0.02,257,131,389,13
39899,2014-07-16-01,2014-07-15-19,0,60.8,55.3,57.4,82,991.9,58,59.6,59.6,8,300,0.02,90,69,147,9
39899,2014-07-16-02,2014-07-15-20,0,62.6,57.1,59.3,83,992.2,13,61.6,61.6,9,290,0.10,0,0,0,10
39899,2014-07-16-03,2014-07-15-21,0,62.6,57.1,59.3,83,992.6,12,61.4,61.4,10,300,0.04,0,0,0,12
39899,2014-07-16-04,2014-07-15-22,0,62.6,57.1,59.3,83,992.9,8,61.3,61.3,10,300,0.01,0,0,0,12
39899,2014-07-16-05,2014-07-15-23,0,60.8,57.1,58.5,88,992.6,8,59.2,59.2,10,320,0.00,0,0,0,12
39899,2014-07-16-06,2014-07-16-00,0,59.0,57.1,57.9,94,992.6,26,57.4,57.4,8,300,0.00,0,0,0,9
39899,2014-07-16-07,2014-07-16-01,0,59.0,55.3,56.8,88,992.9,39,59.0,59.0,3,290,0.00,0,0,0,3
39899,2014-07-16-08,2014-07-16-02,0,57.2,55.3,56.1,94,992.9,63,57.0,57.0,4,270,0.00,0,0,0,5
39899,2014-07-16-09,2014-07-16-03,0,57.2,55.3,56.1,94,992.9,91,55.5,55.5,7,300,0.00,0,0,0,8
39899,2014-07-16-10,2014-07-16-04,0,55.4,53.5,54.4,94,993.2,53,52.6,52.6,9,250,0.00,0,0,0,10
39899,2014-07-16-11,2014-07-16-05,0,57.2,55.3,56.1,94,993.6,7,54.4,54.4,11,300,0.00,0,0,0,13
39899,2014-07-16-12,2014-07-16-06,0,60.8,55.3,57.4,82,993.9,9,58.8,58.8,12,300,0.00,91,75,102,14
39899,2014-07-16-13,2014-07-16-07,0,66.2,55.3,59.4,68,994.2,8,66.2,66.2,7,340,0.00,265,121,422,8
39899,2014-07-16-14,2014-07-16-08,0,69.8,53.6,59.7,56,994.2,22,69.8,69.8,8,320,0.00,453,118,649,9
39899,2014-07-16-15,2014-07-16-09,0,69.8,51.8,58.9,53,994.6,39,69.8,69.8,10,300,0.00,632,171,686,12
39899,2014-07-16-16,2014-07-16-10,0,69.8,53.6,59.7,56,994.6,11,69.8,69.8,10,50,0.00,778,191,736,12
39899,2014-07-16-17,2014-07-16-11,0,71.6,51.8,59.6,50,994.2,5,71.6,75.9,10,20,0.00,887,218,754,12
39899,2014-07-16-18,2014-07-16-12,0,71.6,51.8,59.6,50,993.9,5,71.6,75.9,9,30,0.00,945,218,780,10
39899,2014-07-16-19,2014-07-16-13,0,71.6,48.2,57.7,43,994.2,9,71.6,75.5,6,30,0.00,937,223,769,7
39899,2014-07-16-20,2014-07-16-14,0,71.6,46.4,57.1,41,994.2,4,71.6,75.3,5,50,0.00,890,197,787,6
39899,2014-07-16-21,2014-07-16-15,0,71.6,46.4,57.1,41,993.9,0,71.6,75.3,4,40,0.00,790,162,797,5
39899,2014-07-16-22,2014-07-16-16,0,69.8,44.6,55.5,40,993.9,0,69.8,69.8,3,40,0.00,642,131,777,3
39899,2014-07-16-23,2014-07-16-17,0,69.8,44.6,55.5,40,994.2,8,69.8,69.8,3,90,0.00,466,75,782,3
39899,2014-07-17-00,2014-07-16-18,0,68.0,44.6,54.9,43,994.2,10,68.0,68.0,2,110,0.00,272,118,475,2
39899,2014-07-17-01,2014-07-16-19,0,66.2,44.6,54.2,46,994.6,29,66.2,66.2,5,130,0.00,93,69,170,6
39899,2014-07-17-02,2014-07-16-20,0,66.2,46.4,55.0,49,994.6,13,66.2,66.2,4,150,0.00,0,0,0,5
39899,2014-07-17-03,2014-07-16-21,0,66.2,46.4,55.0,49,995.2,18,66.2,66.2,3,170,0.00,0,0,0,3
39899,2014-07-17-04,2014-07-16-22,0,64.4,46.3,54.2,52,995.2,12,64.4,64.4,4,200,0.00,0,0,0,5
39899,2014-07-17-05,2014-07-16-23,0,63.4,51.2,55.4,64,996.3,0,63.4,63.4,5,0,0.00,0,0,0,6
39899,2014-07-17-06,2014-07-17-00,0,62.6,48.1,54.3,59,995.2,0,62.6,62.6,5,0,0.00,0,0,0,6
39899,2014-07-17-07,2014-07-17-01,0,60.8,49.9,54.6,68,995.2,0,60.1,60.1,6,0,0.00,0,0,0,7
39899,2014-07-17-08,2014-07-17-02,0,60.8,49.9,54.6,68,995.2,0,60.0,60.0,7,0,0.00,0,0,0,8
39899,2014-07-17-09,2014-07-17-03,0,59.0,51.7,54.8,77,995.2,0,58.1,58.1,6,180,0.00,0,0,0,7
39899,2014-07-17-10,2014-07-17-04,0,60.8,49.9,54.6,68,996.5,0,60.0,60.0,7,190,0.00,0,0,0,8
39899,2014-07-17-11,2014-07-17-05,0,60.8,51.7,55.4,72,996.9,0,59.7,59.7,8,200,0.00,0,0,0,9
39899,2014-07-17-12,2014-07-17-06,0,64.4,51.7,56.9,64,997.2,0,64.0,64.0,8,190,0.00,91,64,172,9
39899,2014-07-17-13,2014-07-17-07,0,66.2,49.9,56.6,56,997.2,3,66.2,66.2,8,190,0.00,268,136,389,9
39899,2014-07-17-14,2014-07-17-08,0,69.8,53.6,59.7,56,997.2,4,69.8,69.8,7,220,0.00,451,118,647,8
39899,2014-07-17-15,2014-07-17-09,0,71.6,51.8,59.6,50,997.2,4,71.6,75.9,6,180,0.00,624,178,665,7
39899,2014-07-17-16,2014-07-17-10,0,73.4,53.6,61.1,50,997.2,4,73.4,76.5,5,0,0.00,773,191,730,6
39899,2014-07-17-17,2014-07-17-11,0,75.2,53.6,61.7,47,996.5,3,75.2,77.2,5,190,0.00,887,217,757,6
39899,2014-07-17-18,2014-07-17-12,0,75.2,53.6,61.7,47,996.5,8,75.2,77.2,3,250,0.00,942,230,765,3
39899,2014-07-17-19,2014-07-17-13,0,75.2,53.6,61.7,47,996.5,16,75.2,77.2,4,270,0.00,943,224,774,5
39899,2014-07-17-20,2014-07-17-14,0,75.2,53.6,61.7,47,996.5,8,75.2,77.2,5,0,0.00,887,204,776,6
39899,2014-07-17-21,2014-07-17-15,0,78.8,51.8,62.0,39,996.2,56,78.8,78.8,6,170,0.00,774,175,762,7
39899,2014-07-17-22,2014-07-17-16,0,75.2,55.4,62.5,50,996.2,31,75.2,77.4,7,70,0.00,636,130,770,8
39899,2014-07-17-23,2014-07-17-17,0,73.4,53.6,61.1,50,996.5,8,73.4,76.5,7,70,0.00,455,96,719,8
39899,2014-07-18-00,2014-07-17-18,0,73.4,53.6,61.1,50,996.9,24,73.4,76.5,8,80,0.00,264,124,432,9
39899,2014-07-18-01,2014-07-17-19,0,71.6,51.8,59.6,50,997.2,14,71.6,75.9,8,110,0.00,94,69,180,9
39899,2014-07-18-02,2014-07-17-20,0,69.8,53.6,59.7,56,997.5,6,69.8,69.8,8,100,0.00,0,0,0,9
39899,2014-07-18-03,2014-07-17-21,0,69.8,57.1,61.6,64,997.5,0,69.8,69.8,7,100,0.00,0,0,0,8
39899,2014-07-18-04,2014-07-17-22,0,69.8,57.1,61.6,64,997.5,2,69.8,69.8,8,130,0.00,0,0,0,9
39899,2014-07-18-05,2014-07-17-23,0,68.0,57.1,61.0,68,997.5,0,68.0,68.0,8,160,0.00,0,0,0,9
39899,2014-07-18-06,2014-07-18-00,0,66.2,57.1,60.5,73,997.5,0,66.2,66.2,8,170,0.00,0,0,0,9
39899,2014-07-18-07,2014-07-18-01,0,66.2,57.1,60.5,73,997.9,0,66.2,66.2,7,190,0.00,0,0,0,8
39899,2014-07-18-08,2014-07-18-02,0,64.4,57.1,59.7,77,998.2,0,64.4,64.4,6,180,0.00,0,0,0,7
39899,2014-07-18-09,2014-07-18-03,0,64.4,57.1,59.7,77,998.5,4,64.4,64.4,6,170,0.00,0,0,0,7
39899,2014-07-18-10,2014-07-18-04,0,64.4,55.3,58.9,73,998.9,6,64.3,64.3,7,190,0.00,0,0,0,8
39899,2014-07-18-11,2014-07-18-05,0,64.4,55.3,58.9,73,999.2,18,64.1,64.1,8,180,0.00,0,0,0,9
39899,2014-07-18-12,2014-07-18-06,0,68.0,55.3,60.1,64,999.5,42,68.0,68.0,8,200,0.00,85,71,88,9
39899,2014-07-18-13,2014-07-18-07,0,71.6,57.1,62.2,60,999.5,43,71.6,76.2,6,210,0.00,257,107,443,7
39899,2014-07-18-14,2014-07-18-08,0,75.2,57.2,63.7,54,999.2,12,75.2,77.5,5,190,0.00,447,112,652,6
39899,2014-07-18-15,2014-07-18-09,0,75.2,57.2,63.7,54,999.2,7,75.2,77.5,6,160,0.00,625,173,675,7
39899,2014-07-18-16,2014-07-18-10,0,77.0,55.4,63.1,47,998.5,5,77.0,78.3,6,200,0.00,771,187,733,7
39899,2014-07-18-17,2014-07-18-11,0,68.8,59.8,62.2,73,1000.3,2,68.8,68.8,6,160,0.00,875,226,734,7
39899,2014-07-18-18,2014-07-18-12,0,78.8,55.4,63.9,45,998.5,8,78.8,79.4,5,100,0.00,937,240,749,6
39899,2014-07-18-19,2014-07-18-13,0,78.8,55.4,63.9,45,997.5,4,78.8,79.4,9,120,0.00,935,238,751,10
39899,2014-07-18-20,2014-07-18-14,0,78.8,55.4,63.9,45,997.2,4,78.8,79.4,10,140,0.00,881,212,762,12
39899,2014-07-18-21,2014-07-18-15,0,80.6,53.6,63.4,39,996.9,4,80.6,80.6,10,130,0.00,776,174,767,12
39899,2014-07-18-22,2014-07-18-16,0,78.8,53.6,63.0,42,996.9,8,78.8,79.1,10,130,0.00,632,130,766,12
39899,2014-07-18-23,2014-07-18-17,0,78.8,53.6,63.0,42,996.9,5,78.8,79.1,12,130,0.00,456,77,762,14
39899,2014-07-19-00,2014-07-18-18,0,75.2,48.2,59.0,38,997.2,4,75.2,76.5,9,170,0.00,268,122,455,10
39899,2014-07-19-01,2014-07-18-19,0,75.2,51.8,60.8,44,996.9,3,75.2,77.0,8,170,0.00,98,66,226,9
39899,2014-07-19-02,2014-07-18-20,0,73.4,53.6,61.1,50,996.9,0,73.4,76.5,8,130,0.00,0,0,0,9
39899,2014-07-19-03,2014-07-18-21,0,71.6,53.6,60.4,53,996.9,1,71.6,76.1,7,150,0.00,0,0,0,8
39899,2014-07-19-04,2014-07-18-22,0,71.6,55.4,61.4,57,996.9,1,71.6,76.2,4,0,0.00,0,0,0,5
39899,2014-07-19-05,2014-07-18-23,0,72.0,54.9,60.9,55,1019.2,1,72.0,76.2,6,160,0.00,0,0,0,7
39899,2014-07-19-06,2014-07-19-00,0,66.2,55.3,59.4,68,996.2,1,66.2,66.2,0,0,0.00,0,0,0,0
39899,2014-07-19-07,2014-07-19-01,0,66.2,55.3,59.4,68,996.2,0,66.2,66.2,3,0,0.00,0,0,0,3
39899,2014-07-19-08,2014-07-19-02,0,66.2,55.3,59.4,68,996.2,0,66.2,66.2,4,160,0.00,0,0,0,5
39899,2014-07-19-09,2014-07-19-03,0,64.4,55.3,58.9,73,996.5,0,64.4,64.4,4,190,0.00,0,0,0,5
39899,2014-07-19-10,2014-07-19-04,0,64.4,57.1,59.7,77,996.9,0,64.4,64.4,3,0,0.00,0,0,0,3
39899,2014-07-19-11,2014-07-19-05,0,64.4,57.1,59.7,77,996.9,0,64.4,64.4,3,0,0.00,0,0,0,3
39899,2014-07-19-12,2014-07-19-06,0,68.0,58.9,62.2,73,996.9,0,68.0,68.0,2,0,0.00,91,73,117,2
39899,2014-07-19-13,2014-07-19-07,0,73.4,60.7,65.1,65,996.9,1,73.4,76.9,4,0,0.00,266,135,389,5
39899,2014-07-19-14,2014-07-19-08,0,77.0,55.4,63.1,47,996.9,0,77.0,78.3,1,110,0.00,456,105,687,1
39899,2014-07-19-15,2014-07-19-09,0,78.8,53.6,63.0,42,996.5,0,78.8,79.1,1,70,0.00,634,140,741,1
39899,2014-07-19-16,2014-07-19-10,0,78.8,51.8,62.0,39,996.2,0,78.8,78.8,1,30,0.00,780,181,754,1
39899,2014-07-19-17,2014-07-19-11,0,78.8,53.6,63.0,42,996.2,0,78.8,79.1,2,30,0.00,889,211,767,2
39899,2014-07-19-18,2014-07-19-12,0,78.8,53.6,63.0,42,995.5,0,78.8,79.1,3,50,0.00,941,227,769,3
39899,2014-07-19-19,2014-07-19-13,0,78.8,53.6,63.0,42,994.9,0,78.8,79.1,6,90,0.00,940,224,773,7
39899,2014-07-19-20,2014-07-19-14,0,78.8,53.6,63.0,42,994.6,2,78.8,79.1,7,110,0.00,886,207,774,8
39899,2014-07-19-21,2014-07-19-15,0,80.6,55.4,64.4,42,993.9,1,80.6,80.7,6,80,0.00,784,170,782,7
39899,2014-07-19-22,2014-07-19-16,0,78.8,55.4,63.9,45,994.2,1,78.8,79.4,6,100,0.00,634,129,773,7
39899,2014-07-19-23,2014-07-19-17,0,78.8,55.4,63.9,45,994.6,0,78.8,79.4,6,90,0.00,461,71,786,7
39899,2014-07-20-00,2014-07-19-18,0,75.2,55.4,62.5,50,994.6,6,75.2,77.4,7,100,0.00,267,126,442,8
39899,2014-07-20-01,2014-07-19-19,0,75.2,57.2,63.7,54,994.6,1,75.2,77.5,4,80,0.00,96,65,220,5
39899,2014-07-20-02,2014-07-19-20,0,73.4,57.2,63.0,57,994.9,1,73.4,76.8,3,110,0.00,0,0,0,3
39899,2014-07-20-03,2014-07-19-21,0,71.6,58.9,63.2,64,994.9,28,71.6,76.2,4,0,0.00,0,0,0,5
39899,2014-07-20-04,2014-07-19-22,0,71.6,60.7,64.5,69,994.9,34,71.6,76.2,4,0,0.00,0,0,0,5
39899,2014-07-20-05,2014-07-19-23,0,69.8,58.9,62.8,69,994.9,31,69.8,69.8,3,170,0.00,0,0,0,3
39899,2014-07-20-06,2014-07-20-00,0,70.0,58.9,62.6,68,1017.2,1,70.0,76.0,4,170,0.00,0,0,0,5
39899,2014-07-20-07,2014-07-20-01,0,69.8,58.9,62.8,69,994.6,0,69.8,69.8,3,0,0.00,0,0,0,3
39899,2014-07-20-08,2014-07-20-02,0,68.0,58.9,62.2,73,994.6,39,68.0,68.0,4,0,0.00,0,0,0,5
39899,2014-07-20-09,2014-07-20-03,0,66.2,58.9,61.6,78,994.9,6,66.2,66.2,5,0,0.00,0,0,0,6
39899,2014-07-20-10,2014-07-20-04,0,66.2,58.9,61.6,78,995.2,24,66.2,66.2,6,210,0.00,0,0,0,7
39899,2014-07-20-11,2014-07-20-05,0,66.2,60.7,62.7,83,995.5,68,66.2,66.2,3,0,0.00,0,0,0,3
39899,2014-07-20-12,2014-07-20-06,0,69.8,62.5,64.9,78,995.9,93,69.8,69.8,3,0,0.00,41,41,0,3
39899,2014-07-20-13,2014-07-20-07,0,73.4,60.7,65.1,65,996.2,99,73.4,76.9,0,0,0.00,90,90,0,0
39899,2014-07-20-14,2014-07-20-08,0,77.0,55.4,63.1,47,995.9,99,77.0,78.3,10,0,0.00,182,178,10,12
39899,2014-07-20-15,2014-07-20-09,0,78.8,57.2,64.8,48,995.9,84,78.8,79.7,4,210,0.00,441,312,193,5
39899,2014-07-20-16,2014-07-20-10,0,80.6,57.2,65.3,45,995.5,47,80.6,81.0,5,220,0.00,712,270,557,6
39899,2014-07-20-17,2014-07-20-11,0,80.6,57.2,65.3,45,995.2,22,80.6,81.0,4,230,0.00,860,261,679,5
39899,2014-07-20-18,2014-07-20-12,0,80.6,57.2,65.3,45,994.9,40,80.6,81.0,3,280,0.00,916,275,691,3
39899,2014-07-20-19,2014-07-20-13,0,82.4,57.3,65.8,42,994.6,65,82.4,82.5,3,250,0.00,912,266,698,3
39899,2014-07-20-20,2014-07-20-14,0,82.4,57.3,65.8,42,994.2,61,82.4,82.5,4,140,0.00,858,252,692,5
39899,2014-07-20-21,2014-07-20-15,0,82.4,57.3,65.8,42,993.9,35,82.4,82.5,4,220,0.00,765,173,756,5
39899,2014-07-20-22,2014-07-20-16,0,82.4,57.3,65.8,42,993.9,30,82.4,82.5,4,240,0.00,621,124,761,5
39899,2014-07-20-23,2014-07-20-17,0,80.6,57.2,65.3,45,993.9,48,80.6,81.0,4,230,0.00,439,94,700,5
39899,2014-07-21-00,2014-07-20-18,0,78.8,60.8,66.7,54,993.9,42,78.8,80.3,4,220,0.00,257,122,425,5
39899,2014-07-21-01,2014-07-20-19,0,78.8,60.8,66.7,54,994.2,96,78.8,80.3,4,220,0.00,88,66,160,5
39899,2014-07-21-02,2014-07-20-20,0,77.0,60.8,66.0,57,994.9,29,77.0,79.0,4,190,0.00,0,0,0,5
39899,2014-07-21-03,2014-07-20-21,0,73.4,60.7,65.1,65,994.9,27,73.4,76.9,6,240,0.00,0,0,0,7
39899,2014-07-21-04,2014-07-20-22,0,75.2,60.8,65.6,61,994.9,23,75.2,77.9,6,200,0.00,0,0,0,7
39899,2014-07-21-05,2014-07-20-23,0,73.4,62.5,66.1,69,994.6,19,73.4,77.0,7,190,0.00,0,0,0,8
39899,2014-07-21-06,2014-07-21-00,0,73.4,62.5,66.1,69,994.6,9,73.4,77.0,7,200,0.00,0,0,0,8
39899,2014-07-21-07,2014-07-21-01,0,71.6,62.5,65.4,73,994.6,7,71.6,76.2,4,190,0.00,0,0,0,5
39899,2014-07-21-08,2014-07-21-02,0,71.6,62.5,65.4,73,995.2,21,71.6,76.2,5,180,0.00,0,0,0,6
39899,2014-07-21-09,2014-07-21-03,0,69.8,62.5,64.9,78,995.9,20,69.8,69.8,6,200,0.00,0,0,0,7
39899,2014-07-21-10,2014-07-21-04,0,69.8,62.5,64.9,78,996.5,24,69.8,69.8,4,0,0.00,0,0,0,5
39899,2014-07-21-11,2014-07-21-05,0,68.2,62.6,64.4,83,997.6,18,68.2,68.2,6,180,0.00,0,0,0,7
39899,2014-07-21-12,2014-07-21-06,0,73.4,62.5,66.1,69,997.2,6,73.4,77.0,6,180,0.00,84,73,72,7
39899,2014-07-21-13,2014-07-21-07,0,77.0,62.6,67.1,61,997.2,4,77.0,79.3,3,180,0.00,253,108,436,3
39899,2014-07-21-14,2014-07-21-08,0,78.8,62.6,67.8,58,996.9,2,78.8,80.7,5,210,0.00,437,114,636,6
39899,2014-07-21-15,2014-07-21-09,0,80.6,62.6,68.2,54,996.9,0,80.6,82.3,7,240,0.00,609,170,661,8
39899,2014-07-21-16,2014-07-21-10,0,82.4,62.6,68.7,51,996.9,0,82.4,83.9,7,180,0.00,757,216,684,8
39899,2014-07-21-17,2014-07-21-11,0,84.2,62.6,69.2,48,996.8,1,84.2,85.7,7,200,0.00,864,216,736,8
39899,2014-07-21-18,2014-07-21-12,0,84.2,62.6,69.2,48,996.2,1,84.2,85.7,7,190,0.00,914,241,727,8
39899,2014-07-21-19,2014-07-21-13,0,86.0,62.7,70.0,46,995.9,0,86.0,87.6,5,210,0.00,914,237,732,6
39899,2014-07-21-20,2014-07-21-14,0,86.0,62.7,70.0,46,995.5,0,86.0,87.6,5,180,0.00,862,202,754,6
39899,2014-07-21-21,2014-07-21-15,0,86.0,64.5,71.0,49,995.2,0,86.0,88.3,5,210,0.00,759,159,767,6
39899,2014-07-21-22,2014-07-21-16,0,84.2,64.4,70.2,51,995.2,0,84.2,86.4,5,200,0.00,613,110,773,6
39899,2014-07-21-23,2014-07-21-17,0,84.2,66.2,71.5,55,995.2,0,84.2,87.1,6,180,0.00,447,86,733,7
